LAT,LON,YEAR,MO,DY,PRECTOTCORR
18.5,73.75,2025,10,31,6.7
18.5,74.375,2025,10,31,2.43
19,71.875,2025,10,31,5.98
19,72.5,2025,10,31,4.56
19,73.125,2025,10,31,7.9
19,73.75,2025,10,31,4.89
19,74.375,2025,10,31,1.69
19.5,71.875,2025,10,31,7.21
19.5,72.5,2025,10,31,6.21
19.5,73.125,2025,10,31,6.51
19.5,73.75,2025,10,31,3.84
19.5,74.375,2025,10,31,1.35
20,71.875,2025,10,31,6.98
20,72.5,2025,10,31,6.87
20,73.125,2025,10,31,5.28
20,73.75,2025,10,31,3.93
20,74.375,2025,10,31,1.42
18.5,71.875,2025,11,1,3.73
18.5,72.5,2025,11,1,6.47
18.5,73.125,2025,11,1,9
18.5,73.75,2025,11,1,7.19
18.5,74.375,2025,11,1,3.36
19,71.875,2025,11,1,3.8
19,72.5,2025,11,1,5.94
19,73.125,2025,11,1,7.08
19,73.75,2025,11,1,4.07
19,74.375,2025,11,1,2.04
19.5,71.875,2025,11,1,3.83
19.5,72.5,2025,11,1,5.07
19.5,73.125,2025,11,1,3.89
19.5,73.75,2025,11,1,2.64
19.5,74.375,2025,11,1,1.55
20,71.875,2025,11,1,3.22
20,72.5,2025,11,1,3.43
20,73.125,2025,11,1,2.5
20,73.75,2025,11,1,2.35
20,74.375,2025,11,1,1.58
18.5,71.875,2025,11,2,0.81
18.5,72.5,2025,11,2,4.23
18.5,73.125,2025,11,2,7.03
18.5,73.75,2025,11,2,6.43
18.5,74.375,2025,11,2,1.84
19,71.875,2025,11,2,0.9
19,72.5,2025,11,2,4.38
19,73.125,2025,11,2,9.04
19,73.75,2025,11,2,6.55
19,74.375,2025,11,2,2.31
19.5,71.875,2025,11,2,0.91
19.5,72.5,2025,11,2,3.26
19.5,73.125,2025,11,2,7.37
19.5,73.75,2025,11,2,5.12
19.5,74.375,2025,11,2,2.6
20,71.875,2025,11,2,1.02
20,72.5,2025,11,2,1.89
20,73.125,2025,11,2,4.28
20,73.75,2025,11,2,2.95
20,74.375,2025,11,2,2.32
18.5,71.875,2025,11,3,0.72
18.5,72.5,2025,11,3,2.23
18.5,73.125,2025,11,3,3.36
18.5,73.75,2025,11,3,2.91
18.5,74.375,2025,11,3,1.4
19,71.875,2025,11,3,0.57
19,72.5,2025,11,3,1.78
19,73.125,2025,11,3,3.49
19,73.75,2025,11,3,2.64
19,74.375,2025,11,3,1.63
19.5,71.875,2025,11,3,0.66
19.5,72.5,2025,11,3,1.32
19.5,73.125,2025,11,3,2.48
19.5,73.75,2025,11,3,1.91
19.5,74.375,2025,11,3,1.33
20,71.875,2025,11,3,1.05
20,72.5,2025,11,3,1.14
20,73.125,2025,11,3,1.59
20,73.75,2025,11,3,1.11
20,74.375,2025,11,3,0.69
18.5,71.875,2025,11,4,0.18
18.5,72.5,2025,11,4,0.67
18.5,73.125,2025,11,4,1.22
18.5,73.75,2025,11,4,0.77
18.5,74.375,2025,11,4,0.58
19,71.875,2025,11,4,0.11
19,72.5,2025,11,4,0.42
19,73.125,2025,11,4,0.81
19,73.75,2025,11,4,0.63
19,74.375,2025,11,4,0.73
19.5,71.875,2025,11,4,0.13
19.5,72.5,2025,11,4,0.35
19.5,73.125,2025,11,4,0.51
19.5,73.75,2025,11,4,0.54
19.5,74.375,2025,11,4,0.67
20,71.875,2025,11,4,0.14
20,72.5,2025,11,4,0.42
20,73.125,2025,11,4,0.45
20,73.75,2025,11,4,0.47
20,74.375,2025,11,4,0.43
18.5,71.875,2025,11,5,0.02
18.5,72.5,2025,11,5,0.13
18.5,73.125,2025,11,5,0.27
18.5,73.75,2025,11,5,0.08
18.5,74.375,2025,11,5,0
19,71.875,2025,11,5,0.02
19,72.5,2025,11,5,0.07
19,73.125,2025,11,5,0.13
19,73.75,2025,11,5,0.04
19,74.375,2025,11,5,0
19.5,71.875,2025,11,5,0.01
19.5,72.5,2025,11,5,0.04
19.5,73.125,2025,11,5,0.07
19.5,73.75,2025,11,5,0.02
19.5,74.375,2025,11,5,0.01
20,71.875,2025,11,5,0.01
20,72.5,2025,11,5,0.02
20,73.125,2025,11,5,0.02
20,73.75,2025,11,5,0.01
20,74.375,2025,11,5,0
18.5,71.875,2025,11,6,0.07
18.5,72.5,2025,11,6,0.21
18.5,73.125,2025,11,6,0.17
18.5,73.75,2025,11,6,0.06
18.5,74.375,2025,11,6,0.04
19,71.875,2025,11,6,0.03
19,72.5,2025,11,6,0.12
19,73.125,2025,11,6,0.02
19,73.75,2025,11,6,0
19,74.375,2025,11,6,0
19.5,71.875,2025,11,6,0.01
19.5,72.5,2025,11,6,0.04
19.5,73.125,2025,11,6,0
19.5,73.75,2025,11,6,0
19.5,74.375,2025,11,6,0
20,71.875,2025,11,6,0
20,72.5,2025,11,6,0
20,73.125,2025,11,6,0
20,73.75,2025,11,6,0
20,74.375,2025,11,6,0
18.5,71.875,2025,11,7,0.04
18.5,72.5,2025,11,7,0.06
18.5,73.125,2025,11,7,0.04
18.5,73.75,2025,11,7,0.01
18.5,74.375,2025,11,7,0.01
19,71.875,2025,11,7,0.01
19,72.5,2025,11,7,0.01
19,73.125,2025,11,7,0
19,73.75,2025,11,7,0
19,74.375,2025,11,7,0
19.5,71.875,2025,11,7,0
19.5,72.5,2025,11,7,0
19.5,73.125,2025,11,7,0
19.5,73.75,2025,11,7,0
19.5,74.375,2025,11,7,0
20,71.875,2025,11,7,0
20,72.5,2025,11,7,0
20,73.125,2025,11,7,0
20,73.75,2025,11,7,0
20,74.375,2025,11,7,0
18.5,71.875,2025,11,8,0
18.5,72.5,2025,11,8,0
18.5,73.125,2025,11,8,0
18.5,73.75,2025,11,8,0
18.5,74.375,2025,11,8,0
19,71.875,2025,11,8,0
19,72.5,2025,11,8,0
19,73.125,2025,11,8,0
19,73.75,2025,11,8,0
19,74.375,2025,11,8,0
19.5,71.875,2025,11,8,0
19.5,72.5,2025,11,8,0
19.5,73.125,2025,11,8,0
19.5,73.75,2025,11,8,0
19.5,74.375,2025,11,8,0
20,71.875,2025,11,8,0
20,72.5,2025,11,8,0
20,73.125,2025,11,8,0
20,73.75,2025,11,8,0
20,74.375,2025,11,8,0
18.5,71.875,2025,11,9,0
18.5,72.5,2025,11,9,0
18.5,73.125,2025,11,9,0
18.5,73.75,2025,11,9,0
18.5,74.375,2025,11,9,0
19,71.875,2025,11,9,0
19,72.5,2025,11,9,0
19,73.125,2025,11,9,0
19,73.75,2025,11,9,0
19,74.375,2025,11,9,0
19.5,71.875,2025,11,9,0
19.5,72.5,2025,11,9,0
19.5,73.125,2025,11,9,0
19.5,73.75,2025,11,9,0
19.5,74.375,2025,11,9,0
20,71.875,2025,11,9,0
20,72.5,2025,11,9,0
20,73.125,2025,11,9,0
20,73.75,2025,11,9,0
20,74.375,2025,11,9,0
18.5,71.875,2025,11,10,0
18.5,72.5,2025,11,10,0
18.5,73.125,2025,11,10,0
18.5,73.75,2025,11,10,0
18.5,74.375,2025,11,10,0
19,71.875,2025,11,10,0
19,72.5,2025,11,10,0
19,73.125,2025,11,10,0
19,73.75,2025,11,10,0
19,74.375,2025,11,10,0
19.5,71.875,2025,11,10,0
19.5,72.5,2025,11,10,0
19.5,73.125,2025,11,10,0
19.5,73.75,2025,11,10,0
19.5,74.375,2025,11,10,0
20,71.875,2025,11,10,0
20,72.5,2025,11,10,0
20,73.125,2025,11,10,0
20,73.75,2025,11,10,0
20,74.375,2025,11,10,0
18.5,71.875,2025,11,11,0
18.5,72.5,2025,11,11,0
18.5,73.125,2025,11,11,0
18.5,73.75,2025,11,11,0
18.5,74.375,2025,11,11,0
19,71.875,2025,11,11,0
19,72.5,2025,11,11,0
19,73.125,2025,11,11,0
19,73.75,2025,11,11,0
19,74.375,2025,11,11,0
19.5,71.875,2025,11,11,0
19.5,72.5,2025,11,11,0
19.5,73.125,2025,11,11,0
19.5,73.75,2025,11,11,0
19.5,74.375,2025,11,11,0
20,71.875,2025,11,11,0
20,72.5,2025,11,11,0
20,73.125,2025,11,11,0
20,73.75,2025,11,11,0
20,74.375,2025,11,11,0
18.5,71.875,2025,11,12,0
18.5,72.5,2025,11,12,0
18.5,73.125,2025,11,12,0
18.5,73.75,2025,11,12,0
18.5,74.375,2025,11,12,0
19,71.875,2025,11,12,0
19,72.5,2025,11,12,0
19,73.125,2025,11,12,0
19,73.75,2025,11,12,0
19,74.375,2025,11,12,0
19.5,71.875,2025,11,12,0
19.5,72.5,2025,11,12,0
19.5,73.125,2025,11,12,0
19.5,73.75,2025,11,12,0
19.5,74.375,2025,11,12,0
20,71.875,2025,11,12,0
20,72.5,2025,11,12,0
20,73.125,2025,11,12,0
20,73.75,2025,11,12,0
20,74.375,2025,11,12,0
18.5,71.875,2025,11,13,0
18.5,72.5,2025,11,13,0
18.5,73.125,2025,11,13,0
18.5,73.75,2025,11,13,0
18.5,74.375,2025,11,13,0
19,71.875,2025,11,13,0
19,72.5,2025,11,13,0
19,73.125,2025,11,13,0
19,73.75,2025,11,13,0
19,74.375,2025,11,13,0
19.5,71.875,2025,11,13,0
19.5,72.5,2025,11,13,0
19.5,73.125,2025,11,13,0
19.5,73.75,2025,11,13,0
19.5,74.375,2025,11,13,0
20,71.875,2025,11,13,0
20,72.5,2025,11,13,0
20,73.125,2025,11,13,0
20,73.75,2025,11,13,0
20,74.375,2025,11,13,0
18.5,71.875,2025,11,14,0
18.5,72.5,2025,11,14,0
18.5,73.125,2025,11,14,0
18.5,73.75,2025,11,14,0
18.5,74.375,2025,11,14,0
19,71.875,2025,11,14,0
19,72.5,2025,11,14,0
19,73.125,2025,11,14,0
19,73.75,2025,11,14,0
19,74.375,2025,11,14,0
19.5,71.875,2025,11,14,0
19.5,72.5,2025,11,14,0
19.5,73.125,2025,11,14,0
19.5,73.75,2025,11,14,0
19.5,74.375,2025,11,14,0
20,71.875,2025,11,14,0
20,72.5,2025,11,14,0
20,73.125,2025,11,14,0
20,73.75,2025,11,14,0
20,74.375,2025,11,14,0
18.5,71.875,2025,11,15,0
18.5,72.5,2025,11,15,0
18.5,73.125,2025,11,15,0
18.5,73.75,2025,11,15,0
18.5,74.375,2025,11,15,0
19,71.875,2025,11,15,0
19,72.5,2025,11,15,0
19,73.125,2025,11,15,0
19,73.75,2025,11,15,0
19,74.375,2025,11,15,0
19.5,71.875,2025,11,15,0
19.5,72.5,2025,11,15,0
19.5,73.125,2025,11,15,0
19.5,73.75,2025,11,15,0
19.5,74.375,2025,11,15,0
20,71.875,2025,11,15,0
20,72.5,2025,11,15,0
20,73.125,2025,11,15,0
20,73.75,2025,11,15,0
20,74.375,2025,11,15,0
18.5,71.875,2025,11,16,0
18.5,72.5,2025,11,16,0
18.5,73.125,2025,11,16,0
18.5,73.75,2025,11,16,0
18.5,74.375,2025,11,16,0
19,71.875,2025,11,16,0
19,72.5,2025,11,16,0
19,73.125,2025,11,16,0
19,73.75,2025,11,16,0
19,74.375,2025,11,16,0
19.5,71.875,2025,11,16,0
19.5,72.5,2025,11,16,0
19.5,73.125,2025,11,16,0
19.5,73.75,2025,11,16,0
19.5,74.375,2025,11,16,0
20,71.875,2025,11,16,0
20,72.5,2025,11,16,0
20,73.125,2025,11,16,0
20,73.75,2025,11,16,0
20,74.375,2025,11,16,0
18.5,71.875,2025,11,17,0
18.5,72.5,2025,11,17,0
18.5,73.125,2025,11,17,0
18.5,73.75,2025,11,17,0
18.5,74.375,2025,11,17,0
19,71.875,2025,11,17,0
19,72.5,2025,11,17,0
19,73.125,2025,11,17,0
19,73.75,2025,11,17,0
19,74.375,2025,11,17,0
19.5,71.875,2025,11,17,0
19.5,72.5,2025,11,17,0
19.5,73.125,2025,11,17,0
19.5,73.75,2025,11,17,0
19.5,74.375,2025,11,17,0
20,71.875,2025,11,17,0
20,72.5,2025,11,17,0
20,73.125,2025,11,17,0
20,73.75,2025,11,17,0
20,74.375,2025,11,17,0
18.5,71.875,2025,11,18,0
18.5,72.5,2025,11,18,0
18.5,73.125,2025,11,18,0
18.5,73.75,2025,11,18,0
18.5,74.375,2025,11,18,0
19,71.875,2025,11,18,0
19,72.5,2025,11,18,0
19,73.125,2025,11,18,0
19,73.75,2025,11,18,0
19,74.375,2025,11,18,0
19.5,71.875,2025,11,18,0
19.5,72.5,2025,11,18,0
19.5,73.125,2025,11,18,0
19.5,73.75,2025,11,18,0
19.5,74.375,2025,11,18,0
20,71.875,2025,11,18,0
20,72.5,2025,11,18,0
20,73.125,2025,11,18,0
20,73.75,2025,11,18,0
20,74.375,2025,11,18,0
18.5,71.875,2025,11,19,0
18.5,72.5,2025,11,19,0
18.5,73.125,2025,11,19,0
18.5,73.75,2025,11,19,0
18.5,74.375,2025,11,19,0
19,71.875,2025,11,19,0
19,72.5,2025,11,19,0
19,73.125,2025,11,19,0
19,73.75,2025,11,19,0
19,74.375,2025,11,19,0
19.5,71.875,2025,11,19,0
19.5,72.5,2025,11,19,0
19.5,73.125,2025,11,19,0
19.5,73.75,2025,11,19,0
19.5,74.375,2025,11,19,0
20,71.875,2025,11,19,0
20,72.5,2025,11,19,0
20,73.125,2025,11,19,0
20,73.75,2025,11,19,0
20,74.375,2025,11,19,0
18.5,71.875,2025,11,20,0
18.5,72.5,2025,11,20,0
18.5,73.125,2025,11,20,0
18.5,73.75,2025,11,20,0
18.5,74.375,2025,11,20,0
19,71.875,2025,11,20,0
19,72.5,2025,11,20,0
19,73.125,2025,11,20,0
19,73.75,2025,11,20,0
19,74.375,2025,11,20,0
19.5,71.875,2025,11,20,0
19.5,72.5,2025,11,20,0
19.5,73.125,2025,11,20,0
19.5,73.75,2025,11,20,0
19.5,74.375,2025,11,20,0
20,71.875,2025,11,20,0
20,72.5,2025,11,20,0
20,73.125,2025,11,20,0
20,73.75,2025,11,20,0
20,74.375,2025,11,20,0
18.5,71.875,2025,11,21,0
18.5,72.5,2025,11,21,0
18.5,73.125,2025,11,21,0
18.5,73.75,2025,11,21,0
18.5,74.375,2025,11,21,0
19,71.875,2025,11,21,0
19,72.5,2025,11,21,0
19,73.125,2025,11,21,0
19,73.75,2025,11,21,0
19,74.375,2025,11,21,0
19.5,71.875,2025,11,21,0
19.5,72.5,2025,11,21,0
19.5,73.125,2025,11,21,0
19.5,73.75,2025,11,21,0
19.5,74.375,2025,11,21,0
20,71.875,2025,11,21,0
20,72.5,2025,11,21,0
20,73.125,2025,11,21,0
20,73.75,2025,11,21,0
20,74.375,2025,11,21,0
18.5,71.875,2025,11,22,0
18.5,72.5,2025,11,22,0
18.5,73.125,2025,11,22,0
18.5,73.75,2025,11,22,0
18.5,74.375,2025,11,22,0
19,71.875,2025,11,22,0
19,72.5,2025,11,22,0
19,73.125,2025,11,22,0
19,73.75,2025,11,22,0
19,74.375,2025,11,22,0
19.5,71.875,2025,11,22,0
19.5,72.5,2025,11,22,0
19.5,73.125,2025,11,22,0
19.5,73.75,2025,11,22,0
19.5,74.375,2025,11,22,0
20,71.875,2025,11,22,0
20,72.5,2025,11,22,0
20,73.125,2025,11,22,0
20,73.75,2025,11,22,0
20,74.375,2025,11,22,0
18.5,71.875,2025,11,23,0
18.5,72.5,2025,11,23,0
18.5,73.125,2025,11,23,0
18.5,73.75,2025,11,23,0
18.5,74.375,2025,11,23,0
19,71.875,2025,11,23,0
19,72.5,2025,11,23,0
19,73.125,2025,11,23,0
19,73.75,2025,11,23,0
19,74.375,2025,11,23,0
19.5,71.875,2025,11,23,0
19.5,72.5,2025,11,23,0
19.5,73.125,2025,11,23,0
19.5,73.75,2025,11,23,0
19.5,74.375,2025,11,23,0
20,71.875,2025,11,23,0
20,72.5,2025,11,23,0
20,73.125,2025,11,23,0
20,73.75,2025,11,23,0
20,74.375,2025,11,23,0
18.5,71.875,2025,11,24,0
18.5,72.5,2025,11,24,0
18.5,73.125,2025,11,24,0
18.5,73.75,2025,11,24,0
18.5,74.375,2025,11,24,0
19,71.875,2025,11,24,0
19,72.5,2025,11,24,0
19,73.125,2025,11,24,0
19,73.75,2025,11,24,0
19,74.375,2025,11,24,0
19.5,71.875,2025,11,24,0
19.5,72.5,2025,11,24,0
19.5,73.125,2025,11,24,0
19.5,73.75,2025,11,24,0
19.5,74.375,2025,11,24,0
20,71.875,2025,11,24,0
20,72.5,2025,11,24,0
20,73.125,2025,11,24,0
20,73.75,2025,11,24,0
20,74.375,2025,11,24,0
18.5,71.875,2025,11,25,0.06
18.5,72.5,2025,11,25,0.01
18.5,73.125,2025,11,25,0
18.5,73.75,2025,11,25,0
18.5,74.375,2025,11,25,0
19,71.875,2025,11,25,0.02
19,72.5,2025,11,25,0
19,73.125,2025,11,25,0
19,73.75,2025,11,25,0
19,74.375,2025,11,25,0
19.5,71.875,2025,11,25,0
19.5,72.5,2025,11,25,0
19.5,73.125,2025,11,25,0
19.5,73.75,2025,11,25,0
19.5,74.375,2025,11,25,0
20,71.875,2025,11,25,0
20,72.5,2025,11,25,0
20,73.125,2025,11,25,0
20,73.75,2025,11,25,0
20,74.375,2025,11,25,0
18.5,71.875,2025,11,26,0.28
18.5,72.5,2025,11,26,0.03
18.5,73.125,2025,11,26,0
18.5,73.75,2025,11,26,0
18.5,74.375,2025,11,26,0
19,71.875,2025,11,26,0.29
19,72.5,2025,11,26,0.03
19,73.125,2025,11,26,0.01
19,73.75,2025,11,26,0
19,74.375,2025,11,26,0
19.5,71.875,2025,11,26,0.25
19.5,72.5,2025,11,26,0.03
19.5,73.125,2025,11,26,0
19.5,73.75,2025,11,26,0
19.5,74.375,2025,11,26,0
20,71.875,2025,11,26,0.13
20,72.5,2025,11,26,0.02
20,73.125,2025,11,26,0
20,73.75,2025,11,26,0
20,74.375,2025,11,26,0
18.5,71.875,2025,11,27,0.07
18.5,72.5,2025,11,27,0
18.5,73.125,2025,11,27,0
18.5,73.75,2025,11,27,0
18.5,74.375,2025,11,27,0
19,71.875,2025,11,27,0.09
19,72.5,2025,11,27,0.01
19,73.125,2025,11,27,0
19,73.75,2025,11,27,0
19,74.375,2025,11,27,0
19.5,71.875,2025,11,27,0.07
19.5,72.5,2025,11,27,0.01
19.5,73.125,2025,11,27,0
19.5,73.75,2025,11,27,0
19.5,74.375,2025,11,27,0
20,71.875,2025,11,27,0.03
20,72.5,2025,11,27,0.01
20,73.125,2025,11,27,0
20,73.75,2025,11,27,0
20,74.375,2025,11,27,0
18.5,71.875,2025,11,28,0
18.5,72.5,2025,11,28,0
18.5,73.125,2025,11,28,0
18.5,73.75,2025,11,28,0
18.5,74.375,2025,11,28,0
19,71.875,2025,11,28,0
19,72.5,2025,11,28,0
19,73.125,2025,11,28,0
19,73.75,2025,11,28,0
19,74.375,2025,11,28,0
19.5,71.875,2025,11,28,0
19.5,72.5,2025,11,28,0
19.5,73.125,2025,11,28,0
19.5,73.75,2025,11,28,0
19.5,74.375,2025,11,28,0
20,71.875,2025,11,28,0
20,72.5,2025,11,28,0
20,73.125,2025,11,28,0
20,73.75,2025,11,28,0
20,74.375,2025,11,28,0
18.5,71.875,2025,11,29,0
18.5,72.5,2025,11,29,0
18.5,73.125,2025,11,29,0
18.5,73.75,2025,11,29,0
18.5,74.375,2025,11,29,0
19,71.875,2025,11,29,0
19,72.5,2025,11,29,0
19,73.125,2025,11,29,0
19,73.75,2025,11,29,0
19,74.375,2025,11,29,0
19.5,71.875,2025,11,29,0
19.5,72.5,2025,11,29,0
19.5,73.125,2025,11,29,0
19.5,73.75,2025,11,29,0
19.5,74.375,2025,11,29,0
20,71.875,2025,11,29,0
20,72.5,2025,11,29,0
20,73.125,2025,11,29,0
20,73.75,2025,11,29,0
20,74.375,2025,11,29,0
18.5,71.875,2025,11,30,0
18.5,72.5,2025,11,30,0
18.5,73.125,2025,11,30,0
18.5,73.75,2025,11,30,0
18.5,74.375,2025,11,30,0
19,71.875,2025,11,30,0
19,72.5,2025,11,30,0
19,73.125,2025,11,30,0
19,73.75,2025,11,30,0
19,74.375,2025,11,30,0
19.5,71.875,2025,11,30,0
19.5,72.5,2025,11,30,0
19.5,73.125,2025,11,30,0
19.5,73.75,2025,11,30,0
19.5,74.375,2025,11,30,0
20,71.875,2025,11,30,0
20,72.5,2025,11,30,0
20,73.125,2025,11,30,0
20,73.75,2025,11,30,0
20,74.375,2025,11,30,0
18.5,71.875,2025,12,1,0
18.5,72.5,2025,12,1,0
18.5,73.125,2025,12,1,0
18.5,73.75,2025,12,1,0
18.5,74.375,2025,12,1,0
19,71.875,2025,12,1,0
19,72.5,2025,12,1,0
19,73.125,2025,12,1,0
19,73.75,2025,12,1,0
19,74.375,2025,12,1,0
19.5,71.875,2025,12,1,0
19.5,72.5,2025,12,1,0
19.5,73.125,2025,12,1,0
19.5,73.75,2025,12,1,0
19.5,74.375,2025,12,1,0
20,71.875,2025,12,1,0
20,72.5,2025,12,1,0
20,73.125,2025,12,1,0
20,73.75,2025,12,1,0
20,74.375,2025,12,1,0
18.5,71.875,2025,12,2,0
18.5,72.5,2025,12,2,0
18.5,73.125,2025,12,2,0
18.5,73.75,2025,12,2,0
18.5,74.375,2025,12,2,0
19,71.875,2025,12,2,0
19,72.5,2025,12,2,0
19,73.125,2025,12,2,0
19,73.75,2025,12,2,0
19,74.375,2025,12,2,0
19.5,71.875,2025,12,2,0
19.5,72.5,2025,12,2,0
19.5,73.125,2025,12,2,0
19.5,73.75,2025,12,2,0
19.5,74.375,2025,12,2,0
20,71.875,2025,12,2,0
20,72.5,2025,12,2,0
20,73.125,2025,12,2,0
20,73.75,2025,12,2,0
20,74.375,2025,12,2,0
18.5,71.875,2025,12,3,0
18.5,72.5,2025,12,3,0
18.5,73.125,2025,12,3,0
18.5,73.75,2025,12,3,0
18.5,74.375,2025,12,3,0
19,71.875,2025,12,3,0
19,72.5,2025,12,3,0
19,73.125,2025,12,3,0
19,73.75,2025,12,3,0
19,74.375,2025,12,3,0
19.5,71.875,2025,12,3,0
19.5,72.5,2025,12,3,0
19.5,73.125,2025,12,3,0
19.5,73.75,2025,12,3,0
19.5,74.375,2025,12,3,0
20,71.875,2025,12,3,0
20,72.5,2025,12,3,0
20,73.125,2025,12,3,0
20,73.75,2025,12,3,0
20,74.375,2025,12,3,0
18.5,71.875,2025,12,4,0.02
18.5,72.5,2025,12,4,0
18.5,73.125,2025,12,4,0
18.5,73.75,2025,12,4,0
18.5,74.375,2025,12,4,0
19,71.875,2025,12,4,0
19,72.5,2025,12,4,0
19,73.125,2025,12,4,0
19,73.75,2025,12,4,0
19,74.375,2025,12,4,0
19.5,71.875,2025,12,4,0
19.5,72.5,2025,12,4,0
19.5,73.125,2025,12,4,0
19.5,73.75,2025,12,4,0
19.5,74.375,2025,12,4,0
20,71.875,2025,12,4,0
20,72.5,2025,12,4,0
20,73.125,2025,12,4,0
20,73.75,2025,12,4,0
20,74.375,2025,12,4,0
18.5,71.875,2025,12,5,0.34
18.5,72.5,2025,12,5,0.03
18.5,73.125,2025,12,5,0
18.5,73.75,2025,12,5,0
18.5,74.375,2025,12,5,0
19,71.875,2025,12,5,0.12
19,72.5,2025,12,5,0.01
19,73.125,2025,12,5,0
19,73.75,2025,12,5,0
19,74.375,2025,12,5,0
19.5,71.875,2025,12,5,0.02
19.5,72.5,2025,12,5,0
19.5,73.125,2025,12,5,0
19.5,73.75,2025,12,5,0
19.5,74.375,2025,12,5,0
20,71.875,2025,12,5,0
20,72.5,2025,12,5,0
20,73.125,2025,12,5,0
20,73.75,2025,12,5,0
20,74.375,2025,12,5,0
18.5,71.875,2025,12,6,0.31
18.5,72.5,2025,12,6,0.03
18.5,73.125,2025,12,6,0
18.5,73.75,2025,12,6,0
18.5,74.375,2025,12,6,0
19,71.875,2025,12,6,0.06
19,72.5,2025,12,6,0.01
19,73.125,2025,12,6,0
19,73.75,2025,12,6,0
19,74.375,2025,12,6,0
19.5,71.875,2025,12,6,0.01
19.5,72.5,2025,12,6,0
19.5,73.125,2025,12,6,0
19.5,73.75,2025,12,6,0
19.5,74.375,2025,12,6,0
20,71.875,2025,12,6,0
20,72.5,2025,12,6,0
20,73.125,2025,12,6,0
20,73.75,2025,12,6,0
20,74.375,2025,12,6,0
18.5,71.875,2025,12,7,0
18.5,72.5,2025,12,7,0
18.5,73.125,2025,12,7,0
18.5,73.75,2025,12,7,0
18.5,74.375,2025,12,7,0
19,71.875,2025,12,7,0
19,72.5,2025,12,7,0
19,73.125,2025,12,7,0
19,73.75,2025,12,7,0
19,74.375,2025,12,7,0
19.5,71.875,2025,12,7,0
19.5,72.5,2025,12,7,0
19.5,73.125,2025,12,7,0
19.5,73.75,2025,12,7,0
19.5,74.375,2025,12,7,0
20,71.875,2025,12,7,0
20,72.5,2025,12,7,0
20,73.125,2025,12,7,0
20,73.75,2025,12,7,0
20,74.375,2025,12,7,0
18.5,71.875,2025,12,8,0
18.5,72.5,2025,12,8,0
18.5,73.125,2025,12,8,0
18.5,73.75,2025,12,8,0
18.5,74.375,2025,12,8,0
19,71.875,2025,12,8,0
19,72.5,2025,12,8,0
19,73.125,2025,12,8,0
19,73.75,2025,12,8,0
19,74.375,2025,12,8,0
19.5,71.875,2025,12,8,0
19.5,72.5,2025,12,8,0
19.5,73.125,2025,12,8,0
19.5,73.75,2025,12,8,0
19.5,74.375,2025,12,8,0
20,71.875,2025,12,8,0
20,72.5,2025,12,8,0
20,73.125,2025,12,8,0
20,73.75,2025,12,8,0
20,74.375,2025,12,8,0
18.5,71.875,2025,12,9,0.03
18.5,72.5,2025,12,9,0.01
18.5,73.125,2025,12,9,0.06
18.5,73.75,2025,12,9,0
18.5,74.375,2025,12,9,0
19,71.875,2025,12,9,0.06
19,72.5,2025,12,9,0.15
19,73.125,2025,12,9,0.07
19,73.75,2025,12,9,0
19,74.375,2025,12,9,0
19.5,71.875,2025,12,9,0.03
19.5,72.5,2025,12,9,0.13
19.5,73.125,2025,12,9,0.02
19.5,73.75,2025,12,9,0
19.5,74.375,2025,12,9,0
20,71.875,2025,12,9,0
20,72.5,2025,12,9,0.03
20,73.125,2025,12,9,0
20,73.75,2025,12,9,0
20,74.375,2025,12,9,0
18.5,71.875,2025,12,10,0.01
18.5,72.5,2025,12,10,0.02
18.5,73.125,2025,12,10,0.01
18.5,73.75,2025,12,10,0
18.5,74.375,2025,12,10,0
19,71.875,2025,12,10,0
19,72.5,2025,12,10,0.02
19,73.125,2025,12,10,0
19,73.75,2025,12,10,0
19,74.375,2025,12,10,0
19.5,71.875,2025,12,10,0
19.5,72.5,2025,12,10,0.01
19.5,73.125,2025,12,10,0
19.5,73.75,2025,12,10,0
19.5,74.375,2025,12,10,0
20,71.875,2025,12,10,0
20,72.5,2025,12,10,0
20,73.125,2025,12,10,0
20,73.75,2025,12,10,0
20,74.375,2025,12,10,0
18.5,71.875,2025,12,11,0
18.5,72.5,2025,12,11,0
18.5,73.125,2025,12,11,0
18.5,73.75,2025,12,11,0
18.5,74.375,2025,12,11,0
19,71.875,2025,12,11,0
19,72.5,2025,12,11,0
19,73.125,2025,12,11,0
19,73.75,2025,12,11,0
19,74.375,2025,12,11,0
19.5,71.875,2025,12,11,0
19.5,72.5,2025,12,11,0
19.5,73.125,2025,12,11,0
19.5,73.75,2025,12,11,0
19.5,74.375,2025,12,11,0
20,71.875,2025,12,11,0
20,72.5,2025,12,11,0
20,73.125,2025,12,11,0
20,73.75,2025,12,11,0
20,74.375,2025,12,11,0
18.5,71.875,2025,12,12,0
18.5,72.5,2025,12,12,0
18.5,73.125,2025,12,12,0
18.5,73.75,2025,12,12,0
18.5,74.375,2025,12,12,0
19,71.875,2025,12,12,0
19,72.5,2025,12,12,0
19,73.125,2025,12,12,0
19,73.75,2025,12,12,0
19,74.375,2025,12,12,0
19.5,71.875,2025,12,12,0
19.5,72.5,2025,12,12,0
19.5,73.125,2025,12,12,0
19.5,73.75,2025,12,12,0
